ItemName,Time,Comment,Score,Assess
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-28,奶粉不错的，还有礼品，不错,4,中评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-27,收到了，还是挺快的，剩余的还不知道,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-25,宝贝很好，换了新包装，店家送了很多小礼品，很满意的一次购物,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-25,挺好，孩子一直吃的这个，应该是正品，能扫码积分,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-25,是正品查了。以后还会来。。。,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-24,一如既往地好，准备再买两桶,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-24,宝宝一直在喝   实体店买的就是贵  来京东一看  价格优惠还有赠品呢  哈哈   客服态度也好  哈哈  不错,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,给二宝买的奶粉，真的很棒，性价比高，宝宝爱喝，我也安心,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,宝宝一直喝的这个牌子的奶粉，挺好的,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,奶粉质量很好，小孩爱喝，谢谢店主，赠送的礼品己收到，下次再买。,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,宝贝还未用，应该不错吧，开始也喝过。,4,中评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,奶粉很好，正品，价格跟官网一样，赠品多,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,奶粉收到了&hellip;&hellip;,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,新包装还没有用，用了再追加。,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-23,宝贝喜欢，接近母乳，不上火，不挂杯，会继续购买!,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-22,还没用到，正在囤货中&hellip;&hellip;,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-21,产品收到了，包装完好，以前宝宝吃的是爱加金装爱，也是在这家店里买的，宝宝吃着很好，店家服务态度也很好，邮政物流也很给力，,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-21,挺好的，跟之前买的一样，礼品我也很喜欢,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-20,奶粉里有黑色的脏东西，宝宝吃了拉肚子，不做多余的评价,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-20,快递很给力好满意！店铺也好,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-20,囤货买的，送了好多小玩具和杯子，谢谢了,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-19,先买了一罐给宝宝吃试试，挺好的，宝宝也爱吃！还送了奶粉格和小袜子还有蒸蛋器！太实惠了。以后奶粉都在这里买啦,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,一直在这家店里买的，忙了没时间一直忘记评论了,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,挺好的，跟专卖店买的一样！不错,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,囤货。比超市便宜。希望我的小宝贝不排斥。,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,老顾客了，多次购买，还有礼品相送，值得购买,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,还好，我小孩一直在吃这种奶粉,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,买了四桶，已经喝了三桶，挺好的。还送了很多小礼品，大爱。快过年了，又要给孩子储备干粮了！,5,好评
贝因美（Beingmate） 奶粉1段菁爱（金装爱）+新生儿初生婴儿一段奶粉1000g,2018-01-18,奶粉还没喝，赠品挺好的，等过几天宝宝出生再看喽，?，但是兰州新区的圆通快递员人太烂了，下回坚决不用圆?,5,好评
