ItemName,Time,Comment,Score,Assess
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,挺好的，买了好几次了都。,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,发货时能不能交代一下，奶粉罐子都压破了，,3,中评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,应该是正品，打开满满的，希望宝宝吃了胖胖的。,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,老大也是吃这款的，吃了6年，，现在小宝接着吃,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,吃了几天了，还可以，小孩很喜欢,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,很不错。用着很舒服。很好很好,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,已经买了一年的东西好的没话说 宝宝也爱喝 不错 支持京东 支持支持支持重要的事要说3次,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,混合喂养后宝宝不怎么喜欢吃了。太甜了一点。奶粉挺不错的，很容易冲散。挺香的。,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,宝宝一直喝这个，从出生到两个多月，买了四五罐，喝着放心，没有什么不良反应，一直信赖。,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,宝宝一直吃这个，感觉很不错呢！继续支持！,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,宝宝一直吃的这个，感觉很不错，继续支持！,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,宝宝一直吃着，感觉不错,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,第一次买是用来囤货的，宝宝喝了之后，没有什么不良反应，吃着放心。,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,一直喝她家的奶粉，宝宝长得很好，现在二宝也用,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,孩子非常喜欢，我们家两个，用的多，希望能给些优惠,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,哈哈啊哈啊啊哈哈哈哈啊哈吧,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,第二次买，宝宝爱喝，好评,5,好评
贝因美(Beingmate) 菁爱（原金装爱+） 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000g 新老包装随机发货,2018-01-28,快递很快，日期也比较新，还没给宝宝吃,5,好评
