ItemName,Time,Comment,Score,Assess
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,生产日期怎么总是倒退发货，一会2017年8月24.一会又2017年8月8日，还是不会先进先出原则么，怎么让我们放心产品质量，难道厂家还会穿越时间，制作倒退时间出产品,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,第一次买400克的不知道好不好,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,一直以来都是这样的买入奶粉，好喝不贵,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,原来买的挺好，这两次给的日期都太靠后,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,一直买的，希望一直很好,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,你们的产品质检问题做的一切都好，希望一直保持这样我们大家都会一直支持支持你们的产品和品牌。所以才会给个好评,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,买了好多了，如果送东西就更好了，可惜不送东西，要是送东西就好了,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,宝宝一直在喝这个牌子的奶粉，一如既往的好！,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,正品，宝宝两周了一直都是京东自营，比在育婴店便宜了好多,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,超赞，日期新鲜值得信赖，宝宝很喜欢,5,好评
贝因美(Beingmate) 金装爱+ 幼儿配方奶粉 3段(12-36个月幼儿适用) 1000克,2018-01-25,品质和超市的一样，价格比超市便宜多了！,5,好评
